Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_42_083.jpg;0;0.200592;0;2.714445;105.018;90.53102;359.7826;42.6595;0.05067666
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_42_150.jpg;0;0.3998365;0;2.717086;105.1368;90.64013;359.6812;42.6511;0.03146957
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_42_217.jpg;0;0.6014786;0;2.729553;105.2972;90.78764;359.6396;42.64402;-0.001351671
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_42_283.jpg;0;0.4037483;0;2.748281;105.4189;90.89982;359.6645;42.64334;359.98
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_42_350.jpg;0;0.1983776;0;2.76009;105.5413;91.01259;359.7122;42.64322;359.9636
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_42_417.jpg;0;0.002885342;0;2.758467;105.7043;91.16273;359.7717;42.64316;359.9453
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_42_483.jpg;0;0;0;2.750161;105.8259;91.27486;359.8034;42.64537;359.94
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_42_549.jpg;0;0;0;2.737792;105.9469;91.38638;359.8205;42.64619;359.9366
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_42_615.jpg;0;0.099123;0;2.728665;106.1074;91.53428;359.8215;42.64634;359.9341
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_42_684.jpg;0;0.3024659;0;2.724698;106.2278;91.64532;359.8329;42.64912;359.9417
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_42_750.jpg;0;0.499923;0;2.734572;106.3489;91.7569;359.8659;42.64959;359.9474
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_42_816.jpg;0;0.3021541;0;2.746775;106.5115;91.90675;359.9442;42.64972;359.9556
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_42_882.jpg;0;0.1008718;0;2.751893;106.6337;92.01926;0.003125824;42.64977;359.9622
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_42_949.jpg;0;0;0;2.744151;106.7553;92.13126;0.04071626;42.64978;359.9688
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_43_016.jpg;0;0;0;2.735425;106.9163;92.27959;0.05307997;42.64979;359.9778
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_43_083.jpg;0;0;0;2.726419;107.0363;92.3901;0.03698936;42.64979;359.9843
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_43_149.jpg;0;0.1994219;0;2.716886;107.1558;92.50021;0.008634971;42.64978;359.9905
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_43_216.jpg;0;0.3983667;0;2.719882;107.3157;92.6475;359.9881;42.64976;-0.001824536
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_43_283.jpg;0;0.5959017;0;2.731071;107.4368;92.759;0.007824748;42.64974;0.003385094
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_43_348.jpg;0;0.8001144;0;2.76045;107.5595;92.87188;0.06826352;42.64756;0.002663926
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_43_417.jpg;0;0.6025071;0;2.787755;107.7254;93.02464;0.1967805;42.64593;-0.0002825674
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_43_483.jpg;0;0.4022183;0;2.807841;107.8509;93.14014;0.3017219;42.64484;-0.0003183085
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_43_551.jpg;0;0.2021184;0;2.820039;107.9765;93.25573;0.390796;42.64244;-0.00032787
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_43_616.jpg;0;0.00641942;0;2.818611;108.1433;93.40901;0.4561244;42.63737;-0.0003262853
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_43_683.jpg;0;0;0;2.810519;108.2674;93.523;0.4585541;42.63271;-0.0003299941
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_43_749.jpg;0;0.1998303;0;2.80095;108.3909;93.63639;0.4325141;42.62776;-0.0003186534
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_43_816.jpg;0;0.3991892;0;2.803981;108.5557;93.78771;0.3920016;42.62074;-0.000267771
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_43_883.jpg;0;0.6006424;0;2.81523;108.6803;93.90205;0.3796827;42.61529;-0.0002929175
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_43_949.jpg;0;0.6023498;0;2.844851;108.8063;94.01766;0.3968401;42.60996;-0.0003356612
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_44_016.jpg;0;0.4048748;0;2.863053;108.9757;94.17313;0.4395097;42.60292;-0.0003309404
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_44_083.jpg;0;0.199816;0;2.873154;109.103;94.28996;0.4618355;42.59742;-0.000313185
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_44_148.jpg;0;0.00278163;0;2.871747;109.23;94.40635;0.4583116;42.59162;-0.0002623837
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_44_216.jpg;0;0;0;2.863268;109.3981;94.56042;0.4051291;42.58362;-0.0002065383
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_44_283.jpg;0;0;0;2.853965;109.5233;94.67517;0.335373;42.57776;-0.0001038286
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_44_349.jpg;0;0.09769821;0;2.841557;109.6479;94.78933;0.2476679;42.57232;0.0004407314
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_44_416.jpg;0;0.3000956;0;2.839096;109.8139;94.94155;0.1348439;42.56717;0.004900685
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_44_482.jpg;0;0.5004809;0;2.845109;109.9392;95.05645;0.07743184;42.5641;0.008794997
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_44_548.jpg;0;0.6986368;0;2.867642;110.0658;95.17254;0.05922326;42.56097;0.01015293
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_44_616.jpg;0;0.6949317;0;2.89481;110.2374;95.32983;0.1088454;42.5557;0.003407747
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_44_683.jpg;0;0.4964726;0;2.918975;110.3676;95.4493;0.1786369;42.55435;-0.0004078923
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_44_748.jpg;0;0.2945216;0;2.936663;110.4983;95.56929;0.2500742;42.55445;-0.0003373305
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_44_815.jpg;0;0.09864306;0;2.939528;110.6723;95.72899;0.3154455;42.55266;-0.0003144336
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_44_881.jpg;-3.069863;0;0;2.934446;110.803;95.84699;0.3242869;42.33939;359.9844
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_44_949.jpg;-6.011056;0;0;2.920711;110.9344;95.96198;0.290647;41.7845;359.9187
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_45_015.jpg;-9.085554;0;0;2.908999;111.1122;96.10879;0.1774695;40.42952;359.7191
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_45_082.jpg;-8.985165;0;0;2.896071;111.2474;96.21386;0.04613581;39.13301;359.4977
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_45_149.jpg;-5.979609;0;0;2.882585;111.3833;96.31695;359.92;38.02224;359.2819
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_45_215.jpg;-3.006907;0;0;2.872249;111.5652;96.45381;359.8176;37.09602;359.0754
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_45_282.jpg;0;0;0;2.862087;111.7015;96.55724;359.8001;36.82879;359.024
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_45_349.jpg;0;0;0;2.847116;111.8381;96.66117;359.8468;36.78111;359.0585
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_45_415.jpg;0;0.09596086;0;2.83664;112.0203;96.79847;359.92;36.78151;359.1387
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_45_481.jpg;0;0.2967575;0;2.832269;112.157;96.90094;359.967;36.78204;359.2054
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_45_548.jpg;0;0.4963861;0;2.841504;112.2943;97.00377;0.02638782;36.7824;359.2809
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_45_615.jpg;0;0.6966755;0;2.858835;112.4793;97.14232;0.1432033;36.78621;359.4009
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_45_682.jpg;0;0.6959524;0;2.884489;112.6199;97.24769;0.2657985;36.7915;359.5039
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_45_748.jpg;0;0.494457;0;2.915473;112.7618;97.35404;0.4035518;36.79867;359.6139
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_45_814.jpg;0;0.302094;0;2.92821;112.9516;97.49641;0.5721229;36.81066;359.764
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_45_882.jpg;0;0.09657884;0;2.933012;113.0936;97.60295;0.6640778;36.82058;359.8734
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_45_948.jpg;0;0;0;2.924934;113.2346;97.70876;0.7109601;36.82956;359.9745
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_46_015.jpg;0;0.2016656;0;2.918216;113.4219;97.84807;0.7022092;36.81734;0.04473176
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_46_081.jpg;0;0.4035931;0;2.919593;113.5622;97.95227;0.6704475;36.80282;0.07813469
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_46_148.jpg;0;0.6024542;0;2.936037;113.7033;98.05697;0.6420891;36.78768;0.1008941
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_46_215.jpg;0;0.6009829;0;2.958731;113.8936;98.19807;0.6346022;36.76704;0.1142658
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_46_281.jpg;0;0.4013572;0;2.97837;114.0374;98.30472;0.638223;36.7522;0.1134443
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_46_348.jpg;0;0.2029431;0;2.989909;114.1813;98.4115;0.6306837;36.73841;0.1063662
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_46_416.jpg;0;0.004463196;0;2.988034;114.3725;98.55331;0.5789843;36.72241;0.09278713
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_46_481.jpg;0;0.2072632;0;2.980289;114.5152;98.65918;0.5122751;36.71202;0.08241605
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_46_547.jpg;0;0.4073274;0;2.983227;114.658;98.76516;0.44491;36.70239;0.07177182
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_46_615.jpg;0;0.6086004;0;2.995801;114.8499;98.90756;0.3867728;36.69;0.05511013
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_46_681.jpg;0;0.8068099;0;3.016627;114.9957;99.01574;0.3853326;36.68035;0.03838649
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_46_748.jpg;0;1;0;3.058797;115.1438;99.12556;0.4319968;36.66961;0.0155427
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_46_813.jpg;0;1;0;3.097791;115.2943;99.23738;0.5264579;36.6628;-0.00101474
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_46_880.jpg;0;1;0;3.137304;115.4986;99.38946;0.7079483;36.66172;-0.001023352
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_46_950.jpg;0;1;0;3.190161;115.6546;99.50534;0.8730124;36.65687;-0.0009582854
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_47_016.jpg;0;1;0;3.229862;115.8661;99.66206;1.113769;36.64394;-0.00104535
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_47_082.jpg;0;1;0;3.269578;116.0271;99.78114;1.298002;36.62974;-0.001144991
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_47_149.jpg;0;1;0;3.321745;116.1896;99.90113;1.447806;36.61078;-0.00214435
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_47_214.jpg;0;1;0;3.366283;116.4064;100.0609;1.404784;36.5812;-0.001627355
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_47_282.jpg;0;1;0;3.409263;116.5714;100.1823;1.370859;36.56389;-0.000981587
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_47_347.jpg;0;1;0;3.448258;116.7388;100.3053;1.365067;36.54233;-0.0009915126
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_47_415.jpg;0;1;0;3.500108;116.9654;100.4717;1.393127;36.51199;-0.001046502
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_47_480.jpg;0;1;0;3.538912;117.1377;100.5982;1.423504;36.48828;-0.001665426
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_47_547.jpg;0;1;0;3.591422;117.3116;100.7257;1.425874;36.46993;-0.001706581
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_47_616.jpg;0;1;0;3.630947;117.5464;100.8977;1.414491;36.4508;-0.001202533
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_47_683.jpg;0;1;0;3.670329;117.7249;101.0283;1.42025;36.43066;-0.001557335
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_47_749.jpg;0;1;0;3.721901;117.9053;101.1602;1.424017;36.4111;-0.001581784
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_47_815.jpg;0;1;0;3.76059;118.1488;101.3382;1.429398;36.38684;-0.001233286
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_47_882.jpg;0;1;0;3.798449;118.3336;101.4732;1.432134;36.36764;-0.001250368
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_47_949.jpg;-3.001134;1;0;3.850143;118.5209;101.6088;1.434886;36.19946;-0.0009226849
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_48_013.jpg;-5.956736;1;0;3.886707;118.7112;101.7437;1.430923;35.68058;0.0007138172
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_48_081.jpg;-8.995947;1;0;3.923877;118.9706;101.9205;1.399765;34.34605;359.9868
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_48_147.jpg;-11.97774;1;0;3.970887;119.1706;102.0484;1.342052;32.88501;359.8892
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_48_213.jpg;-15;1;0;4.003813;119.3741;102.1703;1.17039;30.93635;359.7594
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_48_282.jpg;-13.48382;1;0;4.035086;119.6526;102.3213;0.813915;27.98532;359.4671
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_48_349.jpg;-10.43957;1;0;4.080991;119.8663;102.4277;0.4787513;25.99937;359.2001
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_48_415.jpg;-7.428264;1;0;4.116319;120.1571;102.5624;359.9904;23.97691;358.8304
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_48_482.jpg;-4.460603;1;0;4.148913;120.3818;102.6634;359.841;23.05486;358.7281
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_48_545.jpg;-1.440564;1;0;4.179456;120.6118;102.7655;359.9051;22.59682;358.8172
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_48_615.jpg;0;1;0;4.222808;120.9267;102.9007;0.1611063;22.29726;359.0503
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_48_681.jpg;0;1;0;4.258975;121.1659;103.0005;0.3252833;22.24007;359.2137
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_48_748.jpg;0;1;0;4.307291;121.4078;103.1003;0.5127916;22.22411;359.3714
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_48_814.jpg;0;1;0;4.342636;121.7342;103.2345;0.7998792;22.23779;359.5826
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_48_881.jpg;0;0.7982893;0;4.376956;121.9812;103.3362;1.024058;22.26273;359.7447
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_48_948.jpg;0;0.6004181;0;4.401869;122.229;103.4385;1.228015;22.2953;359.9065
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_49_015.jpg;0;0.3986444;0;4.420372;122.5599;103.5732;1.425308;22.28651;0.0002806582
/media/oem/DATA/My Data/Salma/uni/years/Senior-1/Fall 2022/CSE483 Computer Vision/project/Vision_Project_Startup_Code/IMG/robocam_2022_12_05_21_01_49_082.jpg;0;0.1975839;0;4.426371;122.8072;103.6727;1.473553;22.25666;-0.001051236
